combined_text,label
"CreativePF [1215-1620mh] Large Mahogany Diploma Frame with White Mat Holds 12x15 inch Certificate Media with Glass and Installed Wall Hanger CREATIVE PICTURE FRAMES We are family owned, specializing in designing new and creative picture frames for business, office and home. They include manufactured eco-friendly molding, full strength glass or scratch resistant acrylic with installed hanging hardware. If you have any questions, please don't hesitate in contacting us. With our 100% Satisfaction guarantee you can buy with confidence knowing your new frames were built to last a lifetime. Drop us a line if you have any questions, Thank you",SPECIFIC
"Ambesonne Eiffel Tower Curtains, Paris Streets Busy Day Buildings Bridge River City Horizon Photography Print, Living Room Bedroom Window Drapes 2 Panel Set, 108"" X 84"", Beige These one of a kind decorative curtains will help transform your room into your private sanctuary! Perfect decoration item for your living room, dining room, bedroom, kids and dorm rooms. Matches well with various color palettes of rugs, furniture and any other home decor accent accessories. Made from high quality 100% polyester tight woven, Turkish made, silky satin fabric. Environmentally friendly, no dye substance harming health of your family. With vibrant and colorful designs these modern curtains add a great perspective to the look of your room. High resolution pictures bring 3D like realistic experience to your life. It is not too thin or too thick. Quick and luxurious way to refresh and completely change the appearance of your home without a big expense. A perfect gift idea for your mom, dad, sister, brother, grandma, grandpa, wife, husband, son, daughter and other beloved ones with thousands of designs. You can find a theme and style for everybody and any interest in our Ambesonne Amazon Collection. Enter into a new world with our items. It can be at the seashore or mountain landscapes, anywhere! If you're a fan of sports or have a hobby, you will be spending time with it in your personal space. Customized, personalized products are very popular. As manufacturers of digital printed home textiles, we follow current trends and bring you the latest home fashion. Either a present to your family, friend, relative, boyfriend, girlfriend or to yourself, the item should be interesting, authentic. Men, women, kids, teens, boys or girls everybody will love them! Anyone from any profession will be thrilled by the difference these curtains bring to their house decor. Due to manual measurement, please kindly allow 1-2 cm discrepancy. The digital images we display have the most accurate color possible, however due to differences in computer monitors, we cannot be responsible for variations in color between the actual product and your screen. No hardware is included.",SPECIFIC
"THE NORTH FACE Mossbud Swirl Jacket Women Medium TNF White Get double the winter coverage with this reversible, insulated jacket from The North Face that features a wind-resistant and water-repellent exterior and a high-pile fleece interior. Women's warm, reversible, water-repellent jacket from The North Face Standard Fit 80 g Heatseeker insulation in the body and 60 g in the sleeves, side panels and collar Silky, fur-like, swirl raschel fleece on interior of insulated taffeta jacket Secure-zip hand pockets on taffeta side Open hand pockets on fleece side Outer: 50D 73 g/m 100% recycled polyester taffeta with durable water-repellent (DWR) finish; interior solid: 360 g/m 100% polyester swirl raschel fleece; interior tipped: 380 g/m 100% polyester raschel fleece; insulation: 80 g and 60 g Heatseeker Imported",SPECIFIC
"Premium Baby Washcloths - (6-Pack) Bamboo Organic Wash Cloths 2X Thicker & Softer - 10 x 10 in - Perfect for Eczema (Blue) Your little one deserves to be stylish while being comfortable! Treat your baby to the thick, soft, plush, and bamboo washcloth / rag set designed right here in the USA by parents just like you. There is simply no better choice for your baby's sensitive skin. Wash them with love and gentle comfort that they deserve. Our luxury bamboo baby washcloths are 500 GSM (grams per square meter) which means they are 50% thicker and heavier than typical 250-350 GSM cloths offered by everyone else. We also made sure to make our washcloths extra large (10in x 10in) to allow you to use them for many different uses and as your baby grows! We are parents too so we know how important this can be. Our gingham bordered washcloths are come in five different colors and are perfect bath time items for both boys and girls. Why Bamboo? How is it superior to other fabrics? Our cloths are made of 70% organic bamboo and 30% organic cotton. We combine the bamboo for its extreme softness and the cotton for its great strength. This creates a unique and perfect fluffy, gentle, absorbent blend. The bamboo fabric is produced from bamboo plants growing organically, without pesticides or harmful chemicals of any kind. The plant is processed to fibers of which the fabric is then woven. Throughout the production process, technology is used to maintain the fabric properties and integrity. This yields the high quality fabric that makes our washcloths so special.",SPECIFIC
"Hokista Reusable Cloth Diaper for Babies 0-3 Years, Washable Diaper and Adjustable Snap Button Diapers Pant with Black Insert Pads (Blue, Green, Yellow) (Pack of 3) This is a modern-day environment-friendly reusable solution for diapering, which requires a minimal number of changes. This is quickly becoming mainstream because they are cute, they work, and they are much better for the environment. Cloth diapers need to be used along with 1 or 2 inserts. Though cloth diapers may initially seem expensive, they are very cheap in the longer run as each diaper can be used seamlessly for 6 months to almost 1 year, the inserts can similarly be used for 1 to 2 years. (without inside pad)- MADE IN INDIA One Size Fit- Hokista Cloth diapers can fit babies 3 months to years. Suitable for babies weighing from 2 kg to 15 kg. Shop once and stay worry-free for three years. It grows with your baby. Just snap the buttons according to your baby’s comfort and Washable & Absorbent - These cloth diapers are washable. You can wash the outside cover along with the inner soaker pad in a washing machine or hand wash them. These can be reused for years. The inserts are highly absorbent and will keep your baby dry for a minimum of 4-5 hrs. Cute Baby Prints & Colors - Unlike disposable diapers, these diapers are extremely cute. You just cannot resist those cute baby prints. Pairing these with a tank top in summer will make your kiddie look adorable. Breathable & skin-friendly material-Hokista Cloth Diapers are made with Certified breathable and skin-friendly material. It does not obstruct air from entering the skin and lets your baby’s skin breathe freely. Pocket & Eco-friendly- These diapers are easy in your pocket as well as on our planet. The one-time purchase and helps reduce the landfill of plastic disposable diapers",SPECIFIC
"footinsole Shoes Inserts for Heels - Suede Massage Gel Heel Cushion Pad - Relief from Heel 1 Pair Have you been suffering from heel pain for long and have been ignoring it just because you consider it as an unimportant issue? Or Have you always wanted to get relief from your heel pain but could not find an appropriate solution that’s easy to use? Well, you don’t have to worry anymore! We bring to you an incredible heel pain relief solution that will make life a lot easier for you and you will love it for the many benefits it offers: ✔ Supports your heels better with its superior shock absorbing properties ✔ Provides even pressure distribution and thus relief from heel pain ✔ Great for plantar fasciitis use and to relieve ankle pain ✔ Foot Massaging action improves blood circulation and helps in faster recover from fatigue ✔ Easy to use - Comes with self-adhesive and easily removable ✔ Flesh-coloured PU-Gel cushion pad ✔ Extremely soft and comfortable ✔ Anti-slip to ensure a firm and non-slippery grip ✔ Odour Resistant ✔ Made of Eco-friendly reusable material ✔ Durable - designed to have a long life ✔ Comes in pair of 1 (2 pieces) ✔ Hypoallergenic, non-toxic and non-flammable USAGE INSTRUCTIONS Ensure the soles are clean and dry Peel pads off their protective film Place the heel part of the shoes with adhesive side down Press down firmly, and you are good to go If by any chance, pad comes out, wash it, dry it and stick it back 100% RISK-FREE SATISFACTION GUARANTEE We also offer you 100% risk-free satisfaction guarantee to let you buy with confidence; no questions asked. So, why think twice?",SPECIFIC
"WithOrganic Toddler Kids Knit Long Sleeved Pajama Set for Boy & Girls - Certified 100% Organic Cotton Sleepwear_Golden Mustard_6 Only the finest organic baby clothing:This 2-piece pajama set by WithOrganic is certified organic throughout the entire production process. The Organic Certification requires us to comply with the most strict regulations in the fiber, spinning, knitting, dyeing, printing, sewing, and packing phases. You can now provide the most comfortable and organic-safe baby cloths to your child, or as a gift to someone special. Hand Wash or Delicate Machine Wash, inside out. These pajamas are snugly fitted. If your child is above average, consider a bigger size because of the snug fit. About WithOrganic: We are the leading manufacturer of certified organic baby clothes from South Korea. Following our tremendous success in the local market for the past 15 years, we are now expanding to the US. All of our luxury baby clothing are shipped to you from our Los Angeles, California, facility for fast shipping and the best customer support. Read more about us online or visit us in our LA store.",SPECIFIC
"SP FASHION Pudding glass jar 100 ml Containers with Caps for Yogurt, Milk, Jam, Jellies, Honey, Spices Mousse and More set of 6 ❤️Specification :- MULTIPLE USE Color: Clear ; Capacity: Almost 100 ml Each Jar Material: Glass body part & PE lids; Reusable: Food grade and heavy-duty glass, can use again and again, non-reactive, expecting for a pure taste! ❤️ BPA FREE&FOOD SAFE :- yogurt jars are made of high-quality food-grade glass, BPA -free, 100% recyclable, non-toxic, and preservative. ❤️ TRANSPARENT & DISTINGUISH :- It is transparent, so you can easily see the contents of the jars without removing the lid, and know what is inside and what is left. ❤️ DECORATIONS & CRAFTS :- Use the glass jars to make unique creations and gifts. You can paint and decorate the nice jars however you want.",SPECIFIC
"Bridge for Africa Fair Trade Zulu Telephone Wire Small Triangle Basket, Silver Sea Combining a modern-day material with traditional weaving techniques, talented Zulu makers living in rural South Africa create these beautiful baskets by hand. This fusion of past and present enables more than 500 Zulu families to gain the dignity of work and self-sufficiency. Bridge for Africa, a 501(c)(3) non-profit organization, is a well-established and respected provider of fine contemporary crafts to the American market. They pay their artist partners a living wage, promote sustainable development in Africa, and educate consumers in the U.S. about the benefits of Fair Trade as a method to fight poverty in the developing world. Your purchase of a Bridge for Africa product will bring a unique beauty to your home while advancing hope for future generations of African artisans.",SPECIFIC
"EYGTAHOME 7-Pack Trim Removal Tool Kit for Auto Panel Dashboard Touch Screen Display Removal Tool, Clip Fastener Remover Pry Tool Kit (Blue), Anti-Static Tweezers 💎Features: Condition: 100% new high-quality environmentally friendly materialsWhen dismantling the inner panel, instrument panel, audio center control area of the car, this is your good helper",SPECIFIC
"Sanskruti Arya Gurukulam 100% Moringa Powder Product Description:- Moringa has been explained in detail in Ayurveda. Moringa makes the body healthy by reducing fat and also improves immunity.Why Consume: t increases energy, improves weight loss, promotes healthy cholesterol levels, supports the immune system. Reduces inflammation in joints and muscles.Natural Ayurvedic Herb – Moringa (Drum Stick) Powder, Organically cultivated, no artificial color or no preservative added.Who Can Consume: Anyone",SPECIFIC
"World Organica Cold Pressed Sunflower Oil, Edible Oil Cooking Oil, Un Refined Sunflower Oil Cold Pressed, Wood Cold Pressed Oil Sunflower, Non Refined Oil | Black Mustard Seed Cooking Oil (200ml) 100% Pure Natural Virgin Oil by pressing the Organic Seeds under normal room temperature ,Mustard oil is ayurvedic treatments, Used for massages for muscular and joint problems, and in providing relief from many more problems",SPECIFIC
"Krishvia New Traditional Stainless Steel Baby Feeding Bottle for Milk Easy to Hold Design 304 Food Grade 0% Plastic High Grade Silicon Nipple and Free Bottle Cover - BTL03 The 100% plastic-free, Baby Grows? Bottle Evolves Speedex Stainless Feeding Bottle features stainless steel bottles, and including two slow-flow nipples The included Natural Vent Nipples feature a one-piece anti-colic venting tube that stabilizes pressure in the bottle for continual feeding. but also allow your Speedex Feeding bottle to be turned into a small water bottle for school age kids In addition, our bottles are also compatible with nipples and spouts from selected brands. With Speedex you can rest assured that you are always using the safest and most eco-progressive bottle on the market. One Life? One Bottle.",SPECIFIC
"PIDO Yoga Mat Non Slip Yoga Mat for Women & Men 1/4 &1/3 Inch Extra Thick Eco Friendly TPE Fitness Exercise Mat with Carrying Strap for Yoga, Pilates (Lilac Purple + Gray, 72'' x 24'' x 1/4'') PIDO NON SLIP THICK YOGA MAT -- REDEFINE YOUR YOGA LIFE Eager to begin or improve your yoga experience? START HERE,from a premium yoga mat Why PIDO Yoga mat? 👉Mats are heavy?No! PIDO Yoga Mats are as light weighted as 800g👉Mats are slippery?No! PIDO Yoga Mats are double sides non slip👉Mats are small?No! PIDO Yoga Mats are extra large with 72(length)x24(width) inches x6mm/8mm(optional thickness)👉Mats are uncomfortable and as hard as rocks?No! Firm doesn’t definitely mean hard.PIDO Yoga Mats are Soft and bouncy while preserving excellent firmness👉Mats are hard to clean and hard to dry?No! PIDO Yoga Mats are parallel to dirt and stains and waterproof👉Mats are not green?No! PIDO TPE Yoga Mats are super eco-friendly.TPE as one of the most eco-friendly foam material,minimizes harmful elements to humans as well as pollution to the environment 🍀TPE Material is our Core Competence non-toxic,odorless and harmless SGS certified TPE material,100% green and safe 🍀Non-slip is our Premium Standard Each side has a differently designed anti-slip texture to perform the optimal resolution separately on top for skin touch and bottom for ground grip.PIDO YOGA MAT will protect you from slip and stay firm during practice 🍀Good Cushioning and Resilience is our Significant Concern Higher density&Elasticity without decreasing even after a long time 🍀Customer Satisfaction is our Continuous Attitude 30 DAYS WARRANTY; 7/24 customer service; unconditional full refund policy 💝YOU DESERVE A BETTER YOGA EXPERIENCE AND A HEALTHY LIFE,MOVE AND MAKE YOUR CHANGE WITH PIDO YOGA MAT NOW!",SPECIFIC
"Le Foyer 100% Egyptian Cotton Sheet Set (4pc) Silky Smooth, Cooling 400 Thread Count Oeko-TEX Certified Sheet Set – 400TC High Thread Count 100% Egyptian Cotton Twin/Full/Queen/King (White, Queen) 400TC HIGHEST QUALITY 100% GIZA ( CERTIFIED EGYPTIAN COTTON ) SATEEN SHEET SET - Spinned and weaved of the finer Extra long staple yarns.Our sheets have Luxury in Every inch gives you a nicer and deep sleep.Our Eco-friendly sateen sheets with detailed hem retain softness for a longer period even after number of washes to give soft and cozy sleep.",SPECIFIC
"Best Friend, Friendship Gifts for Women, Birthday Gifts for Friends Female, Going Away Gifts, Funny Gifts for Friends, Long Distance Friend, Joke, BFF, Bestie, Funny Candle, Highly Scented Soy 10 oz. Looking for a fun gift with a touch of attitude for men or women? Any of our candles will make the perfect gifts for that special person who appreciates a little humor! * Hand Poured and Labeled in small batches with Care * Infused with Premium Fragrance Oils * 100% All-Natural Soy Wax (no paraffin, paraben, lead or other metals.) * Cotton With Paper Core Wick * Packaged in A Gift Box ready to give for any occasion. *Dye and Phthalate Free. Vegan and Animal Cruelty Free * Perfect size for any room in your home. * The container is even reusable! Simply wash out with soap and warm water and use it for a candy jar, drink glass, or planter. ALL OF OUR CANDLES are made in small batches so that you always receive a perfect candle! We hand pour each and every candle with 100% Soy wax infused with premium fragrance oils, free from any harmful chemicals or additives. We carefully package each scented candle into a gift box to ensure they arrive in perfect condition. WE ONLY USE THE HIGHEST QUALITY SOY WAX for an excellent scent throw that will fill any room with the perfect aroma. Our candles have the longest burn time for soy wax candles. Our candles are the perfect size for any room in your home and will burn for 50-60 hours. Each candle comes with a lid to keep your candles aromatic and free from dust between uses. OUR 100% SOY WAX CANDLES are a great alternative to traditional paraffin wax candles and are naturally biodegradable!",SPECIFIC
"Wool Couture Cheeky Super Chunky Yarn - Super Soft 100% Wool Yarn - Pewter, 100g Ball - 1-Pack Wool Couture’s original Cheeky Chunky Yarn is super soft and cuddly. It’s so easy and quick to knit with and is perfect for all of your chunky knits and accessories. Available in 26 different colours, each 100g ball of our Cheeky Chunky yarn is made with 100% wool from merino sheep. Pure wool is great for our planet, it’s biodegradable and renewable because every year a sheep grows a new coat! Merino fibres are extremely fine, making it soft and gentle next to your skin. It is also an active fibre that reacts to changes in your body temperature, helping you stay warm when the weather is cold, and cool when the weather is hot. Each ball features 65m of yarn per 100g. It is ideal for needle sizes 10-15mm (US 15-7), and crochet hooks 8-12mm. Tension swatch (on 10mm knitting needles): 10 stitches + 16 rows per 10 cm / 4″. Care for your Cheeky Chunky Yarn by hand washing and laying it flat to dry.",SPECIFIC
"KALONJI NAMAK | KALONJI SALT | BOOST IMMUNITY [100 GMS] Namak Kalonji is an Ayurvedic Herbal Immunity Booster. It is a characteristic spice which helps your resistant framework and sickness battling power. It shields you from the risks of various potential ailments. It helps in boosting your immunity naturally without any negative effect. it acts as a shield in terms of protecting from various diseases. We provide Authentic Herbs, prepared according to the GMP guidelines. Exceptional consideration is taken to utilize the new and pure ingredients, the herbs are appropriately scrubbed and handled according to the customary techniques to hold its regular smell, shading, tasteand viability and keeping up the quality. There are no alternatives in present day medication for the Fresh and Pure Natural Organic Herbs. We provide 100% genuine herbs. No transfat ,no colors, no chemicals , no preservatives added.",SPECIFIC
"RUGPADUSA - Eco-Plush - 4'10"" x 6'10"" - 3/8"" Thick - 100% Felt - Extra Cushioned Rug Pad - Available in 3 Thicknesses, Many Custom Sizes Eco-Plush 3/8"" is NOT a non slip rug pad. Used on rugs which slippage is not an issue. Our Eco-Plush 3/8"" offers a premium protection and comfort underfoot. Eco-Plush 3/8"" is constructed completely of unused carpet fibers and yarn, is safe for your home and family, MBDC Cradle-to-Cradle certified, CRI green label certified for green air quality and we contribute to LEED (Leadership in Energy and Environmental Design) for Low Emitting materials, Innovation in design, and for use of recycled content. Eco-Plush 3/8"" is a low VOC rug pad with no added chemicals, glues, adhesives, or PVC. Manufactured in the USA with the highest quality materials. Solid style woven padding that is breathable and works by catching any dirt and contaminants that may fall through your rug and onto your floors finish. The contaminants can damage your floor when these contaminants are then pressed and scratched into the floors finish from normal foot traffic and the rug shifting. Eco-Plush 3/8"" has a dense (28oz) felt that is soft enough to gently support your rug with no damage to the floors finish while making your rug more comfortable. The heat pressed side has a Velcro like effect with the rugs backing to stop the rug from bunching which can stress the weave of your rug and this too also helps preserve the rug. Eco-Plush's 3/8"" dense felt also works to absorb some of the impact from walking, running, or dropped objects and also offers acoustical and sound insulating benefits.",SPECIFIC
"Baby Sleep Bag Sack, Australian Merino Wool, Fits Infants & Toddlers 2-24 Months - Rainbow Are you worried about which weight sleep bag to use and whether your baby will be too hot or cold while sleeping? With Woolino there is no need to worry because exceptionally breathable merino wool naturally regulates baby's body temperature to ensure s/he sleeps comfortably through the night. This luxurious baby sleeping bag will also save you buying lots of different sizes and TOG ratings as it comes in one standard size that fits babies 2m - 2yrs old and it can be used year-round. • 100% natural: Silky-soft Australian merino wool lining & organic cotton outer. One universal size, 2mo -2yrs. For smaller babies simply close the underarm snaps to adjust the fit. Can be used in all seasons - suitable for room temp. 63-77F (17-25C). Unlike any other fiber, merino regulates body temperature keeping baby warm when it's cold and cool when it's hot. Zipper-pull guards to protect child’s skin and discourage child from chewing on the zipper pull. Opens completely flat for easy dressing. Machine washable. Can be tumble-dried. Nursery thermometer with dressing guide included. Beautifully packaged in 100% biodegradable gift box. Meets all US CPSC children safety requirements. Woolmark certified merino. OEKO-Tex 100 certified fabric and accessories (tested for harmful substances). Also available in toddler size 2-4 years Why Merino? A study done by University of Sydney, Australia has found that a better night's sleep is achieved when sleeping in or under wool. Significantly finer than other types of wool, merino is the perfect fiber to have next to child's sensitive skin. It breathes, regulates temperature, manages moisture, it is hypoallergenic, easy care and durable. It is naturally perfect.",SPECIFIC
"Cover Girl Women's Skinny Jeans Distressed Fray Hem Cropped, Light Inseam, 13 Junior Cover Girl Jeans Is the Hottest denim collection for girls of all ages and sizes. Premium designer quality Jeans at discount price. SALE!! Save 20% each on on ANY 3 or more items offered by YDX Apparel use coupon code VEFM8ZJY -Finally show off your curves and show off your gym body. A full line of Ripped, distressed, low rise, high waisted or mid rise jeans appeals to fashion nova jeans enthusiasts vying to stand out and look glamorous.Full figured curvy women love our plus size cuts.Please Note:Not all sizes run the same for each brand and style. We strongly recommend using the Size chart photo on listing or simply order one size up. Not to worry, however, because we offer free returns should the Jeans not fit your the way you like. ✅ Highest Quality materials and state of the art cuts set CG Jeans apart from all other brands✅ Our signature butt lifting jeans are best in class. Fabric and design for a sexy lift and contour.✅Sexy Tight slim fitting Jeans for women available in both Junior or Plus Sizes.✅Vibrant Stone Wash colors available using the most eco-friendly methods available✅Full 1 year replacement guarantee as well as 45 day free return label makes ordering online a breeze At CG Jeans we are committed to producing products that deliver. We know you will be satisfied with your purchase, if you are unsatisfied for any reason please contact us so that we can be of assistance.",SPECIFIC
"TIG Tungsten Welding Rods, Multipurpose Practical TIG Welding Tungsten Electrodes Rod Professional 5.9in for Steel for Aluminum Feature:1. Cerium‑Tungsten electrode has no radioactive pollution and is environmentally friendly.2. The product is used for welding thin stainless steel, aluminum and alloy products.3. A set of tungsten welding rods with 10pcs. Enough quantity and good quality , can be used for a long period.4. Generally you will receive a higher strength of parent metal than before. Better quality than common tungsten welding rod.5. The arc is more concentrated and stable than other products, feel more safe.Specification:Item Type: Rod Tungsten ElectrodeMaterial: Cerium TungstenModel: WC20Welding Current Selection: DC: Connect negative 150-250 (A) connect positive 15-25 (A)AC: Asymmetrical waveform 80-200 (A) Symmetrical waveform 80-150 (A)Core Diameter: Approx. 2.4mm / 0.1inColor: Gray headType: Cerium Tungsten Electrode (WC20)Welding Current: 200 (A)Length: Approx. 150mm / 5.9inLoad Duration: 5%Drive Form: Electric heatingWelding Principle: Butt weldingTarget: MetalPrinciple of Action: PulseUses: Production and processing of building materials Package List:10 x Rod Tungsten Electrode",SPECIFIC
"Unique Shoulder Bag, Handmade Tote Bag for Girls, Block Printed Bag, Tote Bag, Beautiful Purse, Shopping Bag, Travel Bag, Easy Holding Bags, Tote Bags For Women Hand Block Printed Canvas Tote Bag. Hand Block Printing is a very time-consuming process starting with the process of carving wood blocks to make perfect stamps for repetitive printing of patterns by hand. This method involves extensive teamwork and is capable of yielding highly artistic results with mesmerizing designs that are unobtainable by any other method. ║ ABOUT OUR TOTES ║ ""Beautiful and Unique Canvas Tote Bag"" ◆ Dimensions:-- Bag Size:- IN INCH -- Full length- 16 / width- - top width - 10 / bottom width - 14 IN CM -- Full length- 42 / width- - top width - 26 / Bottom width - 36 GUSSET -- 5 ◆Strip Size :- IN INCH- 24 IN CM- 62 ◆ Material:- Yarn Type :Canvas Fabric Type :100% Pure Canvas Color: Base- Off-White ; Design - Sea Green and Brodeux ( Booti ) Print: Hand Block Printed Type: Floral Print *Indian made (with traditional design)* ◆ Washable and Dry-able - colors may be little different by effect of photography. Also There can be slight variations in the colors and (or) designs from the product image due to usage of natural dyes or due to monitor settings. ""Wash Instructions - Wash Separately preferably. Do not Soak. Do not use harsh detergents. Recommended : Wash in cold water with mild or organic liquid detergents before Using.""",SPECIFIC
"Kitchwell Airtight Container Jar Set for Kitchen - 900ml Set of 6 | Jar Set for Kitchen, Kitchen Organizer Container Set Items, Air Tight Containers for Kitchen Storage, Made in India (Aqua Green) KITCHWELL Airtight Container Jar Set For Kitchen - 900 ml Set Of 6 Made of BPA-free Certified Food Grade Material. 100% quality guaranteed. Stackable, Space Saving Containers. EASY TO USE - The sleek transparent bottle body and wide mouth design make these gallon jars look more beautiful and practical, and you can easily view and grab them with just a glance. In addition, the lead-free large jars with lids are 100% recyclable. Let these candy jars add color to your home and kitchen. VERSATILE USE: You can store crafts, office supplies, and toys for kids, baby products and more to fit a variety of home storage and organization needs. Also great as an airtight fridge snacks coffee storage container for keeping large quantities of beans fresh. The containers themselves are intelligently designed to be clear so that you can see what the contents are. KITCHWELL Storage Container Set is odour and BPA-free, making it safe for storing food items like spices, lentils, biscuits, etc. You can stack them when empty, thus occupying less space in your kitchen. these can be used to store cereals, spices, dry fruits, salt, sugar, dal, snacks, etc. Package Content: 6 Pcs Container Jar Set With Cap | Material: Premium Quality Plastic | Airtight / 100% Leak Proof. | Capacity: 900 ml | Color: transparent.",SPECIFIC
"UR Impressions OGrn Hulk Smash Decal Vinyl Sticker Graphics for Cars Trucks SUV Vans Walls Windows Laptop|Olive Green|5.5 X 5.3 inch|URI586-OG Brought to you by UR Impressions LLC and made in the United States, UR Impressions was created for you, to give you a way to express yourself and be you through vinyl art. UR Impressions brand decals are die cut and made with a high gloss* polymeric calendered vinyl film that is suited for outdoor or indoor uses. This vinyl film is great for applications requiring flexibility, durability, resistance to sunlight - more durable than a paper sticker and may last up to 6 years outdoors. These decals apply similar to a temporary tattoo and are designed to be installed at temperatures ranging from 50°F/10°C - 90°F/32°C to clean, smooth surfaces: vehicles, boats, motorcycles, scooters, RV's, ATV's, surfboards, skateboards, residential or commercial windows, laptops, tablets, computers, interior walls, and much more. When the time comes the decals are removable with the use of a hair-dryer or heat gun, and leave no damaging residue. Any residue left behind can be cleaned using a terry cloth towel with mineral spirits or automotive adhesive remover (we recommend 3M.) However, once removed the decal is not reusable. All decals are packed in 100% recyclable rigid envelopes or cardboard tubes to help minimize our carbon footprint. Application instructions are also provided to guide you with your installation. Have a question, looking for a different color, need a custom size, or a custom design? Drop us a line, we'll be happy to assist - or check our FAQ and Help pages for more product information, installation tips, and in-depth application instructions. BE confident with your purchase - all UR Impressions decals are backed by a 30-day replacement plan (see legal disclaimer for details). Remember, UR Impressions is here to celebrate you and your uniqueness - so get UR's today. *Matte finishes may also apply and are noted in description of product.",SPECIFIC
"Ambesonne Floral Curtains, Blossoming Spring Meadow Pattern in Retro Style with Curly Details, Window Treatments 2 Panel Set for Living Room Bedroom Decor, 56"" x 84"", Maroon Coral MEASUREMENTS - 56"" WIDE x 84"" LONG. Window panels set of 2. Each panel is 28 inches wide.MADE FROM - %100 brushed soft microfiber fabric. Lightweight room darkening, modern window coverage.FEATURES - 2.5 inch rod pocket. For living room, bedroom, dining room & patio door decor. Versatile.MACHINE WASHABLE - On cold delicate cycle, tumble dry on low. Allows your privacy with ease & style.PRINTED - With state of the art digital printing technology. Long lasting bold colors & clear image.Window curtain panel set of 2 for your living room, dining room, bedroom, kitchen, kids and dorm rooms and even garden doors. Matches well with various color palettes of curtains, rugs, furniture and any other home decor accent accessories. Made from high quality 100% brushed microfiber fabric. Lightweight with a very soft touch. They can be gifted to your mom, dad, sister, brother, grandma, grandpa, wife, son, daughter and other beloved ones with 10's of thousands of designs. Our panel set has a semi-darkening feature, it lets the healthy and beautiful sunshine in a little. Easy to use for all seasons and every decor. As manufacturers of printed home textiles, we follow current trends and bring you the latest home fashion. Environmentally friendly, no dye substance harming the health of your family. Either a present to your family, friend, relative, boyfriend, girlfriend or yourself, the item should be interesting, authentic. Men, women, kids, teens, boys or girls everybody will love them! Anyone from any profession will be thrilled by the difference these curtains bring to their house decor. Due to manual measurement, please kindly allow a 1-2 cm discrepancy. The digital images we display have the most accurate color possible, however, due to differences in computer monitors, we cannot be responsible for variations in color between the actual product and your screen. No hardware is included.",SPECIFIC
"Eco Corner Beige Cork Unisex Card Holder (4392) This handcrafted card holder is created using 100% natural cork and cotton fabric. It is ideal for those who opt for a vegan lifestyle. Cork is a natural, renewable and light-weight material that is harvested from the bark of Mediterranean Oak trees. It is water-resistant, anti-fungal, antibacterial and fireproof. We love its beautiful contours and soft texture. So go ahead. Open the box and fall in love with sustainable living. Width: 9cm Height: 4cm",SPECIFIC
"ArtzFolio Pinks Family Light Pink Colour Bulletin Board Notice Pin Board | Vision Soft Board Combo with Thumb Push Pins | White Frame 30 x 15 inch (76 x 38 cms) Pin Board; White Frame || SIZE: 30 x 15 inch (76 x 38 cms): including 0.75 inch wide White Frame HIGHLIGHTS: Multipurpose fabric-covered cork board, pin board, notice board, soft vision board or bulletin board with an elegant frame Includes a complimentary set of thumb push pins Ideal for use in your living room, kids room, kitchen, and gallery, as well as for hotels, hospitals, schools, restaurants, offices, and reception FEATURES: Premium cork board equipped with self-healing adaptive technology ensures the board regains its shape after usage Framed, light-weight, and durable Use the board in both vertical or horizontal positions No assembly required - Pre-fitted with wall hanging hooks Engineered wood at the back for additional strength Hand-crafted, hand assembled, and made to perfection Protect from direct sunlight, dust, and moisture USAGE: Pin up your notes, reminders & to-do lists Display board for your photos & memories Hang it as a wall painting Keeps your space 100% clean and clear of paper clutter PRINTING: Breathtaking artworks printed on top fabric layer adds to its uniquely distinctive feature Premium materials printed with eco-friendly acid-free inks ensuring rich & lively colours NOTE: Product pictures are not measured to scale, meant only for display purpose Product colours may seem varying on different computers or mobile screens due to their varying display resolution",SPECIFIC
"Jaipur Cotton Art Works (P) Ltd. Reusable 100% Cotton Denim shemray Fabric Shopping Bag (THELA) - Pack of Two - for Carrying Milk and Groceries, Vegetables with Reinforced Handles (Tote Bag) Jaipur Cotton Art Works (P) Ltd. The reusable 100% cotton grocery tote bag is perfect for your everyday shopping needs. Each bag has been crafted to carry upto 15kg of weight. It is 100% biodegradable and can replace thousands of plastic bags every year. Made from 8 oz cotton, this bag is lightweight and durable. EcoRight donates 1% of all profits to causes supporting a brighter future - education and the environment. Brand : Jaipur Cotton Art Works (P) Ltd. Perfect size Bags : For Milk, Grocery, Vegetable with Reinforced Handle Jaipur Cotton Art Works (P) Ltd. Bag's : Bags are made up of Good quality Cotton is very smooth and soft. The size of the bag are large that helps to carry all the veggie or groceries very easy. We offer products that are natural, can be reused, offer optimized hygiene and above all environment friendly. Each bag has been crafted to carry upto 15kg of weight. Light weight but spacious enough to accommodate your long shopping list, each handles & stitches are made with extra care to make the product more sturdy & durable. Made in INDIA Product. Convenient - bags stand upright and stay open while you pack and unpack groceries, comes with convenient hanging loop for shopping and grocery store checkout lines - Good for hanging outside for milk bag. making these the perfect bags for groceries and shopping",SPECIFIC
